mgnet	weight	node_i	node_j	link_type	crossing_communities	source_i	type_i	path_taxs_i	kingdom_i	phylum_i	class_i	order_i	family_i	genus_i	species_gtdb_i	human_gut_i	is_from_gut_i	group_amr_i	biocide_class_amr_i	class_amr_i	cluster_representative_i	cluster_version_i	metal_class_amr_i	resistance_type_i	source_j	type_j	path_taxs_j	kingdom_j	phylum_j	class_j	order_j	family_j	genus_j	species_gtdb_j	human_gut_j	is_from_gut_j	group_amr_j	biocide_class_amr_j	class_amr_j	cluster_representative_j	cluster_version_j	metal_class_amr_j	resistance_type_j
mOTU-Functional	0.7675108551320133	Coprococcus comes [Coprococcus comes CAG:/Coprococcus comes/uncultured Coprococcus sp.]	pan_11561	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;410072	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Bariatricus comes	Bariatricus comes	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	other	pan_11561_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6664881831836161	Coprococcus comes [Coprococcus comes CAG:/Coprococcus comes/uncultured Coprococcus sp.]	pan_11760	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;410072	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Bariatricus comes	Bariatricus comes	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.7262570194919296	Coprococcus comes [Coprococcus comes CAG:/Coprococcus comes/uncultured Coprococcus sp.]	pan_11971	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;410072	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Bariatricus comes	Bariatricus comes	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	fluoroquinolone/other	pan_11971_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.7783952992264871	Coprococcus comes [Coprococcus comes CAG:/Coprococcus comes/uncultured Coprococcus sp.]	pan_12357	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;410072	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Bariatricus comes	Bariatricus comes	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	other	pan_12357_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.620945940776968	Coprococcus comes [Coprococcus comes CAG:/Coprococcus comes/uncultured Coprococcus sp.]	pan_12748	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;410072	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Bariatricus comes	Bariatricus comes	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.6005175594236439	Coprococcus comes [Coprococcus comes CAG:/Coprococcus comes/uncultured Coprococcus sp.]	pan_12923	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;410072	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Bariatricus comes	Bariatricus comes	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	glycopeptide	pan_12923_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.7232087857229458	Coprococcus comes [Coprococcus comes CAG:/Coprococcus comes/uncultured Coprococcus sp.]	pan_12968	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;410072	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Bariatricus comes	Bariatricus comes	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.7353406314318487	Coprococcus comes [Coprococcus comes CAG:/Coprococcus comes/uncultured Coprococcus sp.]	pan_13175	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;410072	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Bariatricus comes	Bariatricus comes	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	fluoroquinolone/other	pan_13175_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6804711830354334	Coprococcus comes [Coprococcus comes CAG:/Coprococcus comes/uncultured Coprococcus sp.]	pan_13289	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;410072	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Bariatricus comes	Bariatricus comes	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	glycopeptide	pan_13289_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.7760882094197576	Coprococcus comes [Coprococcus comes CAG:/Coprococcus comes/uncultured Coprococcus sp.]	pan_13352	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;410072	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Bariatricus comes	Bariatricus comes	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.6778108055145965	Coprococcus comes [Coprococcus comes CAG:/Coprococcus comes/uncultured Coprococcus sp.]	pan_13367	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;410072	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Bariatricus comes	Bariatricus comes	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	glycopeptide	pan_13367_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6100746020296525	Coprococcus comes [Coprococcus comes CAG:/Coprococcus comes/uncultured Coprococcus sp.]	pan_13591	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;410072	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Bariatricus comes	Bariatricus comes	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	glycopeptide	pan_13591_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6929179864989159	Coprococcus comes [Coprococcus comes CAG:/Coprococcus comes/uncultured Coprococcus sp.]	pan_13598	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;410072	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Bariatricus comes	Bariatricus comes	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.6922925322153369	Coprococcus comes [Coprococcus comes CAG:/Coprococcus comes/uncultured Coprococcus sp.]	pan_13753	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;410072	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Bariatricus comes	Bariatricus comes	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	glycopeptide	pan_13753_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.7491853253384141	Coprococcus comes [Coprococcus comes CAG:/Coprococcus comes/uncultured Coprococcus sp.]	pan_13766	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;410072	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Bariatricus comes	Bariatricus comes	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	glycopeptide	pan_13766_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6469420270813411	Coprococcus comes [Coprococcus comes CAG:/Coprococcus comes/uncultured Coprococcus sp.]	pan_13770	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;410072	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Bariatricus comes	Bariatricus comes	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.7747081241176256	Coprococcus comes [Coprococcus comes CAG:/Coprococcus comes/uncultured Coprococcus sp.]	pan_13941	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;410072	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Bariatricus comes	Bariatricus comes	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.7308179904416532	Coprococcus comes [Coprococcus comes CAG:/Coprococcus comes/uncultured Coprococcus sp.]	pan_6650	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;410072	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Bariatricus comes	Bariatricus comes	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	polymyxin	pan_6650_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.7159379502527702	Coprococcus comes [Coprococcus comes CAG:/Coprococcus comes/uncultured Coprococcus sp.]	pan_7382	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;410072	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Bariatricus comes	Bariatricus comes	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.6870736298959942	Coprococcus comes [Coprococcus comes CAG:/Coprococcus comes/uncultured Coprococcus sp.]	pan_7431	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;410072	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Bariatricus comes	Bariatricus comes	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.6380661205797863	Coprococcus comes [Coprococcus comes CAG:/Coprococcus comes/uncultured Coprococcus sp.]	pan_7887	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;410072	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Bariatricus comes	Bariatricus comes	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	glycopeptide	pan_7887_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.7487422405489971	Coprococcus comes [Coprococcus comes CAG:/Coprococcus comes/uncultured Coprococcus sp.]	pan_8085	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;410072	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Bariatricus comes	Bariatricus comes	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	other/tetracycline	pan_8085_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.7491759893690187	Coprococcus comes [Coprococcus comes CAG:/Coprococcus comes/uncultured Coprococcus sp.]	pan_8126	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;410072	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Bariatricus comes	Bariatricus comes	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	beta_lactam	pan_8126_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.767515825303114	Coprococcus comes [Coprococcus comes CAG:/Coprococcus comes/uncultured Coprococcus sp.]	pan_8348	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;410072	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Bariatricus comes	Bariatricus comes	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	fluoroquinolone/other	pan_8348_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.7843209837331628	Coprococcus comes [Coprococcus comes CAG:/Coprococcus comes/uncultured Coprococcus sp.]	pan_8437	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;410072	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Bariatricus comes	Bariatricus comes	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	other	pan_8437_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.686623857244344	Coprococcus comes [Coprococcus comes CAG:/Coprococcus comes/uncultured Coprococcus sp.]	pan_8672	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;410072	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Bariatricus comes	Bariatricus comes	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.6248728928442722	Coprococcus comes [Coprococcus comes CAG:/Coprococcus comes/uncultured Coprococcus sp.]	pan_8855	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;410072	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Bariatricus comes	Bariatricus comes	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	glycopeptide	pan_8855_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6962777585447618	Coprococcus comes [Coprococcus comes CAG:/Coprococcus comes/uncultured Coprococcus sp.]	pan_9198	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;410072	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Bariatricus comes	Bariatricus comes	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	fluoroquinolone/other	pan_9198_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.7427699398135341	Coprococcus comes [Coprococcus comes CAG:/Coprococcus comes/uncultured Coprococcus sp.]	pan_9208	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;410072	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Bariatricus comes	Bariatricus comes	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	other	pan_9208_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.673374422837887	Coprococcus comes [Coprococcus comes CAG:/Coprococcus comes/uncultured Coprococcus sp.]	pan_9551	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;410072	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Bariatricus comes	Bariatricus comes	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.6032681554902999	Coprococcus comes [Coprococcus comes CAG:/Coprococcus comes/uncultured Coprococcus sp.]	pan_9616	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;410072	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Bariatricus comes	Bariatricus comes	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.7831590690616645	Coprococcus comes [Coprococcus comes CAG:/Coprococcus comes/uncultured Coprococcus sp.]	pan_9635	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;410072	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Bariatricus comes	Bariatricus comes	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.66051871345761215	Coprococcus comes [Coprococcus comes CAG:/Coprococcus comes/uncultured Coprococcus sp.]	pan_9647	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;410072	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Bariatricus comes	Bariatricus comes	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	glycopeptide	pan_9647_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.7309231990235117	Coprococcus comes [Coprococcus comes CAG:/Coprococcus comes/uncultured Coprococcus sp.]	pan_9658	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;410072	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Bariatricus comes	Bariatricus comes	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.612030042290669	Coprococcus comes [Coprococcus comes CAG:/Coprococcus comes/uncultured Coprococcus sp.]	pan_9685	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;410072	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Bariatricus comes	Bariatricus comes	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.6841887278777883	Coprococcus comes [Coprococcus comes CAG:/Coprococcus comes/uncultured Coprococcus sp.]	pan_9813	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;410072	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Bariatricus comes	Bariatricus comes	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.6410804617580005	Coprococcus comes [Coprococcus comes CAG:/Coprococcus comes/uncultured Coprococcus sp.]	pan_9819	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;410072	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Bariatricus comes	Bariatricus comes	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	glycopeptide	pan_9819_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6653836441673038	Coprococcus comes [Coprococcus comes CAG:/Coprococcus comes/uncultured Coprococcus sp.]	pan_11062	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;410072	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Bariatricus comes	Bariatricus comes	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.6022339622876777	Coprococcus eutactus [Coprococcus sp. CAG:/Coprococcus sp. CAG:__/Coprococcus eutactus]	pan_8437	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;33042;33043	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	s__Coprococcus eutactus_A	Coprococcus eutactus	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	other	pan_8437_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6102349596300436	Dialister invisus	pan_13395	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;909932;1843489;31977;39948;218538	Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Dialister	s__Dialister sp900538805	Dialister sp900538805	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	glycopeptide	pan_13395_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6006152451545245	Dialister invisus	pan_13396	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;909932;1843489;31977;39948;218538	Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Dialister	s__Dialister sp900538805	Dialister sp900538805	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	folate_pathway_antagonist	pan_13396_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6223859544141632	Dialister invisus [Dialister invisus CAG:/Dialister invisus]	pan_11047	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;909932;1843489;31977;39948;218538	Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Dialister	s__Dialister invisus	Dialister invisus	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	glycopeptide	pan_11047_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6003415676530386	Dialister invisus [Dialister invisus CAG:/Dialister invisus]	pan_11338	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;909932;1843489;31977;39948;218538	Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Dialister	s__Dialister invisus	Dialister invisus	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	polymyxin	pan_11338_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6424088811375072	Dialister invisus [Dialister invisus CAG:/Dialister invisus]	pan_11561	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;909932;1843489;31977;39948;218538	Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Dialister	s__Dialister invisus	Dialister invisus	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	other	pan_11561_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6142065080485997	Dialister invisus [Dialister invisus CAG:/Dialister invisus]	pan_11971	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;909932;1843489;31977;39948;218538	Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Dialister	s__Dialister invisus	Dialister invisus	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	fluoroquinolone/other	pan_11971_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6470234345078327	Dialister invisus [Dialister invisus CAG:/Dialister invisus]	pan_12357	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;909932;1843489;31977;39948;218538	Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Dialister	s__Dialister invisus	Dialister invisus	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	other	pan_12357_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6800044640883984	Dialister invisus [Dialister invisus CAG:/Dialister invisus]	pan_12748	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;909932;1843489;31977;39948;218538	Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Dialister	s__Dialister invisus	Dialister invisus	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.611803155967993	Dialister invisus [Dialister invisus CAG:/Dialister invisus]	pan_12923	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;909932;1843489;31977;39948;218538	Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Dialister	s__Dialister invisus	Dialister invisus	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	glycopeptide	pan_12923_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6554779500227904	Dialister invisus [Dialister invisus CAG:/Dialister invisus]	pan_13175	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;909932;1843489;31977;39948;218538	Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Dialister	s__Dialister invisus	Dialister invisus	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	fluoroquinolone/other	pan_13175_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6751757082720458	Dialister invisus [Dialister invisus CAG:/Dialister invisus]	pan_13753	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;909932;1843489;31977;39948;218538	Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Dialister	s__Dialister invisus	Dialister invisus	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	glycopeptide	pan_13753_v1.0.1	v1.0.1	NA	antimicrobial
